Source;Target;Type;Id;Label;Weight
CLIMATE CHANGE IMPACTS;SOUTH AFRICA;Directed;195334;;1
CLIMATE CHANGE IMPACTS;UMR LTHE (HYDROL. ENVIRON. TRANSFERS);Directed;195336;;1
CLIMATE CHANGE IMPACTS;WATER MANAGEMENT;Directed;195337;;1
CLIMATE CHANGE IMPACTS;WATER RESOURCES;Directed;195338;;3
CLIMATE CHANGE IMPACTS;WATERSHED;Directed;195339;;1
CLIMATE CHANGE IMPACTS;WORLD;Directed;195340;;1
DATA (HYDROLOGICAL);DATA COLLECTION;Directed;195341;;1
DATA (HYDROLOGICAL);ENVIRONMENT (ISLAND);Directed;195342;;1
DATA (HYDROLOGICAL);FRAGMENTATION;Directed;195343;;1
DATA (HYDROLOGICAL);GEOGRAPHY (ISLAND);Directed;195344;;1
DATA (HYDROLOGICAL);GEOHISTORY;Directed;195345;;1
DATA (HYDROLOGICAL);GEOMATICS;Directed;195346;;1
DATA (HYDROLOGICAL);GEOMORPHOMETRY (HYDRO);Directed;195347;;1
DATA (HYDROLOGICAL);GEOSCIENCE;Directed;195348;;1
DATA (HYDROLOGICAL);GIS (GEOG. INF. SYS.);Directed;195349;;1
DATA (HYDROLOGICAL);HYDROCLIMATOLOGY;Directed;195350;;1
DATA (HYDROLOGICAL);HYDROLOGY;Directed;195351;;1
DATA (HYDROLOGICAL);HYDROMETEOROLOGY;Directed;195352;;1
DATA (HYDROLOGICAL);IMPACT ASSESSMENT (WATER);Directed;195353;;1
DATA (HYDROLOGICAL);INDICATOR (ENVIRONMENTAL);Directed;195354;;1
DATA (HYDROLOGICAL);ISLAND COUNTRY;Directed;195355;;1
DATA (HYDROLOGICAL);KWAZULU-NATAL (SOUTH AFRICA);Directed;195356;;1
DATA (HYDROLOGICAL);LANDSCAPE;Directed;195357;;1
DATA (HYDROLOGICAL);MADAGASCAR;Directed;195358;;1
DATA (HYDROLOGICAL);MODEL DEM (DIGITAL ELEVATION MODEL);Directed;195359;;1
DATA (HYDROLOGICAL);MODELLING (HYDROLOGICAL);Directed;195360;;1
DATA (HYDROLOGICAL);MULTI-SCALE (SPATIAL);Directed;195361;;1
DATA (HYDROLOGICAL);NISSOLOGY (ISLAND SCIENCE);Directed;195362;;1
DATA (HYDROLOGICAL);SDG 13 (SUST. DEVEL. GOAL - CLIMATE);Directed;195363;;1
DATA (HYDROLOGICAL);SDG 14 (SUST. DEVEL. GOAL - OCEANS);Directed;195364;;1
DATA (HYDROLOGICAL);SIMULATION (WATER FLOW);Directed;195365;;1
DATA (HYDROLOGICAL);SOUTH AFRICA;Directed;195366;;1
DATA (HYDROLOGICAL);UMR ESPACE-DEV (SPACE FOR DEVEL.);Directed;195367;;1
DATA (HYDROLOGICAL);UMR LTHE (HYDROL. ENVIRON. TRANSFERS);Directed;195368;;1
DATA (HYDROLOGICAL);WATER MANAGEMENT;Directed;195369;;1
DATA (HYDROLOGICAL);WATER RESOURCES;Directed;195370;;1
DATA (HYDROLOGICAL);WATERSHED;Directed;195371;;1
DATA (HYDROLOGICAL);WORLD;Directed;195372;;1
DATA COLLECTION;ENVIRONMENT (ISLAND);Directed;195373;;1
DATA COLLECTION;FRAGMENTATION;Directed;195374;;1
DATA COLLECTION;GEOGRAPHY (ISLAND);Directed;195375;;1
DATA COLLECTION;GEOHISTORY;Directed;195376;;1
DATA COLLECTION;GEOMATICS;Directed;195377;;3
DATA COLLECTION;GEOMORPHOMETRY (HYDRO);Directed;195378;;2
DATA COLLECTION;GEOSCIENCE;Directed;195379;;2
DATA COLLECTION;GIS (GEOG. INF. SYS.);Directed;195380;;1
DATA COLLECTION;HYDROCLIMATOLOGY;Directed;195381;;1
DATA COLLECTION;HYDROLOGY;Directed;195382;;3
DATA COLLECTION;HYDROMETEOROLOGY;Directed;195383;;1
DATA COLLECTION;ISLAND COUNTRY;Directed;195386;;1
DATA COLLECTION;KWAZULU-NATAL (SOUTH AFRICA);Directed;195387;;1
DATA COLLECTION;LANDSCAPE;Directed;195388;;1
DATA COLLECTION;MADAGASCAR;Directed;195389;;1
DATA COLLECTION;MODEL DEM (DIGITAL ELEVATION MODEL);Directed;195390;;2
DATA COLLECTION;MODELLING (HYDROLOGICAL);Directed;195391;;3
DATA COLLECTION;MULTI-SCALE (SPATIAL);Directed;195392;;2
DATA COLLECTION;NISSOLOGY (ISLAND SCIENCE);Directed;195393;;1
DATA COLLECTION;SDG 13 (SUST. DEVEL. GOAL - CLIMATE);Directed;195394;;3
DATA COLLECTION;SDG 14 (SUST. DEVEL. GOAL - OCEANS);Directed;195395;;1
DATA COLLECTION;SIMULATION (WATER FLOW);Directed;195396;;2
DATA COLLECTION;SOUTH AFRICA;Directed;195397;;1
DATA COLLECTION;UMR LTHE (HYDROL. ENVIRON. TRANSFERS);Directed;195399;;1
DATA COLLECTION;WATER MANAGEMENT;Directed;195400;;1
DATA COLLECTION;WATER RESOURCES;Directed;195401;;3
DATA COLLECTION;WATERSHED;Directed;195402;;1
DATA COLLECTION;WORLD;Directed;195403;;1
ENVIRONMENT (ISLAND);FRAGMENTATION;Directed;195404;;1
ENVIRONMENT (ISLAND);GEOGRAPHY (ISLAND);Directed;195405;;1
ENVIRONMENT (ISLAND);GEOHISTORY;Directed;195406;;1
ENVIRONMENT (ISLAND);GEOMATICS;Directed;195407;;1
ENVIRONMENT (ISLAND);GEOMORPHOMETRY (HYDRO);Directed;195408;;1
ENVIRONMENT (ISLAND);GEOSCIENCE;Directed;195409;;1
ENVIRONMENT (ISLAND);GIS (GEOG. INF. SYS.);Directed;195410;;1
ENVIRONMENT (ISLAND);HYDROCLIMATOLOGY;Directed;195411;;1
ENVIRONMENT (ISLAND);HYDROLOGY;Directed;195412;;1
ENVIRONMENT (ISLAND);HYDROMETEOROLOGY;Directed;195413;;1
ENVIRONMENT (ISLAND);IMPACT ASSESSMENT (WATER);Directed;195414;;1
ENVIRONMENT (ISLAND);INDICATOR (ENVIRONMENTAL);Directed;195415;;1
ENVIRONMENT (ISLAND);ISLAND COUNTRY;Directed;195416;;1
ENVIRONMENT (ISLAND);KWAZULU-NATAL (SOUTH AFRICA);Directed;195417;;1
ENVIRONMENT (ISLAND);LANDSCAPE;Directed;195418;;1
ENVIRONMENT (ISLAND);MADAGASCAR;Directed;195419;;1
ENVIRONMENT (ISLAND);MODEL DEM (DIGITAL ELEVATION MODEL);Directed;195420;;1
ENVIRONMENT (ISLAND);MODELLING (HYDROLOGICAL);Directed;195421;;1
ENVIRONMENT (ISLAND);MULTI-SCALE (SPATIAL);Directed;195422;;1
ENVIRONMENT (ISLAND);NISSOLOGY (ISLAND SCIENCE);Directed;195423;;1
ENVIRONMENT (ISLAND);SDG 13 (SUST. DEVEL. GOAL - CLIMATE);Directed;195424;;1
ENVIRONMENT (ISLAND);SDG 14 (SUST. DEVEL. GOAL - OCEANS);Directed;195425;;1
ENVIRONMENT (ISLAND);SIMULATION (WATER FLOW);Directed;195426;;1
ENVIRONMENT (ISLAND);SOUTH AFRICA;Directed;195427;;1
ENVIRONMENT (ISLAND);UMR ESPACE-DEV (SPACE FOR DEVEL.);Directed;195428;;1
ENVIRONMENT (ISLAND);UMR LTHE (HYDROL. ENVIRON. TRANSFERS);Directed;195429;;1
ENVIRONMENT (ISLAND);WATER MANAGEMENT;Directed;195430;;1
ENVIRONMENT (ISLAND);WATER RESOURCES;Directed;195431;;1
ENVIRONMENT (ISLAND);WATERSHED;Directed;195432;;1
ENVIRONMENT (ISLAND);WORLD;Directed;195433;;1
FRAGMENTATION;GEOGRAPHY (ISLAND);Directed;195434;;1
FRAGMENTATION;GEOHISTORY;Directed;195435;;1
FRAGMENTATION;GEOMATICS;Directed;195436;;1
FRAGMENTATION;GEOMORPHOMETRY (HYDRO);Directed;195437;;1
FRAGMENTATION;GEOSCIENCE;Directed;195438;;1
FRAGMENTATION;GIS (GEOG. INF. SYS.);Directed;195439;;1
FRAGMENTATION;HYDROCLIMATOLOGY;Directed;195440;;1
FRAGMENTATION;HYDROLOGY;Directed;195441;;1
FRAGMENTATION;HYDROMETEOROLOGY;Directed;195442;;1
FRAGMENTATION;IMPACT ASSESSMENT (WATER);Directed;195443;;1
FRAGMENTATION;INDICATOR (ENVIRONMENTAL);Directed;195444;;1
FRAGMENTATION;ISLAND COUNTRY;Directed;195445;;1
FRAGMENTATION;KWAZULU-NATAL (SOUTH AFRICA);Directed;195446;;1
FRAGMENTATION;LANDSCAPE;Directed;195447;;1
FRAGMENTATION;MADAGASCAR;Directed;195448;;1
FRAGMENTATION;MODEL DEM (DIGITAL ELEVATION MODEL);Directed;195449;;1
FRAGMENTATION;MODELLING (HYDROLOGICAL);Directed;195450;;1
FRAGMENTATION;MULTI-SCALE (SPATIAL);Directed;195451;;1
FRAGMENTATION;NISSOLOGY (ISLAND SCIENCE);Directed;195452;;1
FRAGMENTATION;SDG 13 (SUST. DEVEL. GOAL - CLIMATE);Directed;195453;;1
FRAGMENTATION;SDG 14 (SUST. DEVEL. GOAL - OCEANS);Directed;195454;;1
FRAGMENTATION;SIMULATION (WATER FLOW);Directed;195455;;1
FRAGMENTATION;SOUTH AFRICA;Directed;195456;;1
FRAGMENTATION;UMR ESPACE-DEV (SPACE FOR DEVEL.);Directed;195457;;1
FRAGMENTATION;UMR LTHE (HYDROL. ENVIRON. TRANSFERS);Directed;195458;;1
FRAGMENTATION;WATER MANAGEMENT;Directed;195459;;1
FRAGMENTATION;WATER RESOURCES;Directed;195460;;1
FRAGMENTATION;WATERSHED;Directed;195461;;1
FRAGMENTATION;WORLD;Directed;195462;;1
GEOGRAPHY (ISLAND);GEOHISTORY;Directed;195463;;1
GEOGRAPHY (ISLAND);GEOMATICS;Directed;195464;;1
GEOGRAPHY (ISLAND);GEOMORPHOMETRY (HYDRO);Directed;195465;;1
GEOGRAPHY (ISLAND);GEOSCIENCE;Directed;195466;;1
GEOGRAPHY (ISLAND);GIS (GEOG. INF. SYS.);Directed;195467;;1
GEOGRAPHY (ISLAND);HYDROCLIMATOLOGY;Directed;195468;;1
GEOGRAPHY (ISLAND);HYDROLOGY;Directed;195469;;1
GEOGRAPHY (ISLAND);HYDROMETEOROLOGY;Directed;195470;;1
GEOGRAPHY (ISLAND);IMPACT ASSESSMENT (WATER);Directed;195471;;1
GEOGRAPHY (ISLAND);INDICATOR (ENVIRONMENTAL);Directed;195472;;1
GEOGRAPHY (ISLAND);ISLAND COUNTRY;Directed;195473;;1
GEOGRAPHY (ISLAND);KWAZULU-NATAL (SOUTH AFRICA);Directed;195474;;1
GEOGRAPHY (ISLAND);LANDSCAPE;Directed;195475;;1
GEOGRAPHY (ISLAND);MADAGASCAR;Directed;195476;;1
GEOGRAPHY (ISLAND);MODEL DEM (DIGITAL ELEVATION MODEL);Directed;195477;;1
GEOGRAPHY (ISLAND);MODELLING (HYDROLOGICAL);Directed;195478;;1
GEOGRAPHY (ISLAND);MULTI-SCALE (SPATIAL);Directed;195479;;1
GEOGRAPHY (ISLAND);NISSOLOGY (ISLAND SCIENCE);Directed;195480;;1
GEOGRAPHY (ISLAND);SDG 13 (SUST. DEVEL. GOAL - CLIMATE);Directed;195481;;1
GEOGRAPHY (ISLAND);SDG 14 (SUST. DEVEL. GOAL - OCEANS);Directed;195482;;1
GEOGRAPHY (ISLAND);SIMULATION (WATER FLOW);Directed;195483;;1
GEOGRAPHY (ISLAND);SOUTH AFRICA;Directed;195484;;1
GEOGRAPHY (ISLAND);UMR ESPACE-DEV (SPACE FOR DEVEL.);Directed;195485;;1
GEOGRAPHY (ISLAND);UMR LTHE (HYDROL. ENVIRON. TRANSFERS);Directed;195486;;1
GEOGRAPHY (ISLAND);WATER MANAGEMENT;Directed;195487;;1
GEOGRAPHY (ISLAND);WATER RESOURCES;Directed;195488;;1
GEOGRAPHY (ISLAND);WATERSHED;Directed;195489;;1
GEOGRAPHY (ISLAND);WORLD;Directed;195490;;1
GEOHISTORY;GEOMATICS;Directed;195491;;1
GEOHISTORY;GEOMORPHOMETRY (HYDRO);Directed;195492;;1
GEOHISTORY;GEOSCIENCE;Directed;195493;;1
GEOHISTORY;GIS (GEOG. INF. SYS.);Directed;195494;;1
GEOHISTORY;HYDROCLIMATOLOGY;Directed;195495;;1
GEOHISTORY;HYDROLOGY;Directed;195496;;1
GEOHISTORY;HYDROMETEOROLOGY;Directed;195497;;1
GEOHISTORY;IMPACT ASSESSMENT (WATER);Directed;195498;;1
GEOHISTORY;INDICATOR (ENVIRONMENTAL);Directed;195499;;1
GEOHISTORY;ISLAND COUNTRY;Directed;195500;;1
GEOHISTORY;KWAZULU-NATAL (SOUTH AFRICA);Directed;195501;;1
GEOHISTORY;LANDSCAPE;Directed;195502;;1
GEOHISTORY;MADAGASCAR;Directed;195503;;1
GEOHISTORY;MODEL DEM (DIGITAL ELEVATION MODEL);Directed;195504;;1
GEOHISTORY;MODELLING (HYDROLOGICAL);Directed;195505;;1
GEOHISTORY;MULTI-SCALE (SPATIAL);Directed;195506;;1
GEOHISTORY;NISSOLOGY (ISLAND SCIENCE);Directed;195507;;1
GEOHISTORY;SDG 13 (SUST. DEVEL. GOAL - CLIMATE);Directed;195508;;1
GEOHISTORY;SDG 14 (SUST. DEVEL. GOAL - OCEANS);Directed;195509;;1
GEOHISTORY;SIMULATION (WATER FLOW);Directed;195510;;1
GEOHISTORY;SOUTH AFRICA;Directed;195511;;1
GEOHISTORY;UMR ESPACE-DEV (SPACE FOR DEVEL.);Directed;195512;;1
GEOHISTORY;UMR LTHE (HYDROL. ENVIRON. TRANSFERS);Directed;195513;;1
GEOHISTORY;WATER MANAGEMENT;Directed;195514;;1
GEOHISTORY;WATER RESOURCES;Directed;195515;;1
GEOHISTORY;WATERSHED;Directed;195516;;1
GEOHISTORY;WORLD;Directed;195517;;1
GEOMATICS;GEOMORPHOMETRY (HYDRO);Directed;195518;;2
GEOMATICS;GIS (GEOG. INF. SYS.);Directed;195520;;1
GEOMATICS;HYDROCLIMATOLOGY;Directed;195521;;1
GEOMATICS;HYDROMETEOROLOGY;Directed;195523;;1
GEOMATICS;IMPACT ASSESSMENT (WATER);Directed;195524;;2
GEOMATICS;ISLAND COUNTRY;Directed;195526;;1
GEOMATICS;KWAZULU-NATAL (SOUTH AFRICA);Directed;195527;;1
GEOMATICS;LANDSCAPE;Directed;195528;;3
GEOMATICS;MODELLING (HYDROLOGICAL);Directed;195531;;3
GEOMATICS;NISSOLOGY (ISLAND SCIENCE);Directed;195533;;1
GEOMATICS;SDG 14 (SUST. DEVEL. GOAL - OCEANS);Directed;195535;;2
GEOMATICS;SOUTH AFRICA;Directed;195537;;1
GEOMATICS;UMR LTHE (HYDROL. ENVIRON. TRANSFERS);Directed;195539;;1
GEOMATICS;WATER MANAGEMENT;Directed;195540;;1
GEOMATICS;WATERSHED;Directed;195542;;1
GEOMATICS;WORLD;Directed;195543;;1
GEOMORPHOMETRY (HYDRO);GEOSCIENCE;Directed;195544;;2
GEOMORPHOMETRY (HYDRO);GIS (GEOG. INF. SYS.);Directed;195545;;1
GEOMORPHOMETRY (HYDRO);HYDROCLIMATOLOGY;Directed;195546;;1
GEOMORPHOMETRY (HYDRO);HYDROLOGY;Directed;195547;;2
GEOMORPHOMETRY (HYDRO);HYDROMETEOROLOGY;Directed;195548;;1
GEOMORPHOMETRY (HYDRO);IMPACT ASSESSMENT (WATER);Directed;195549;;2
GEOMORPHOMETRY (HYDRO);INDICATOR (ENVIRONMENTAL);Directed;195550;;2
GEOMORPHOMETRY (HYDRO);ISLAND COUNTRY;Directed;195551;;1
GEOMORPHOMETRY (HYDRO);KWAZULU-NATAL (SOUTH AFRICA);Directed;195552;;1
GEOMORPHOMETRY (HYDRO);LANDSCAPE;Directed;195553;;1
GEOMORPHOMETRY (HYDRO);MADAGASCAR;Directed;195554;;1
GEOMORPHOMETRY (HYDRO);MODEL DEM (DIGITAL ELEVATION MODEL);Directed;195555;;2
GEOMORPHOMETRY (HYDRO);MODELLING (HYDROLOGICAL);Directed;195556;;2
GEOMORPHOMETRY (HYDRO);MULTI-SCALE (SPATIAL);Directed;195557;;2
GEOMORPHOMETRY (HYDRO);NISSOLOGY (ISLAND SCIENCE);Directed;195558;;1
GEOMORPHOMETRY (HYDRO);SDG 13 (SUST. DEVEL. GOAL - CLIMATE);Directed;195559;;2
GEOMORPHOMETRY (HYDRO);SDG 14 (SUST. DEVEL. GOAL - OCEANS);Directed;195560;;1
GEOMORPHOMETRY (HYDRO);SIMULATION (WATER FLOW);Directed;195561;;2
GEOMORPHOMETRY (HYDRO);SOUTH AFRICA;Directed;195562;;1
GEOMORPHOMETRY (HYDRO);UMR ESPACE-DEV (SPACE FOR DEVEL.);Directed;195563;;2
GEOMORPHOMETRY (HYDRO);UMR LTHE (HYDROL. ENVIRON. TRANSFERS);Directed;195564;;1
GEOMORPHOMETRY (HYDRO);WATER MANAGEMENT;Directed;195565;;1
GEOMORPHOMETRY (HYDRO);WATER RESOURCES;Directed;195566;;2
GEOMORPHOMETRY (HYDRO);WATERSHED;Directed;195567;;1
GEOMORPHOMETRY (HYDRO);WORLD;Directed;195568;;1
GEOSCIENCE;GIS (GEOG. INF. SYS.);Directed;195569;;1
GEOSCIENCE;HYDROCLIMATOLOGY;Directed;195570;;1
GEOSCIENCE;HYDROLOGY;Directed;195571;;2
GEOSCIENCE;HYDROMETEOROLOGY;Directed;195572;;1
GEOSCIENCE;IMPACT ASSESSMENT (WATER);Directed;195573;;2
GEOSCIENCE;ISLAND COUNTRY;Directed;195575;;1
GEOSCIENCE;KWAZULU-NATAL (SOUTH AFRICA);Directed;195576;;1
GEOSCIENCE;LANDSCAPE;Directed;195577;;1
GEOSCIENCE;MODEL DEM (DIGITAL ELEVATION MODEL);Directed;195579;;2
GEOSCIENCE;MODELLING (HYDROLOGICAL);Directed;195580;;2
GEOSCIENCE;NISSOLOGY (ISLAND SCIENCE);Directed;195582;;1
GEOSCIENCE;SDG 14 (SUST. DEVEL. GOAL - OCEANS);Directed;195584;;1
GEOSCIENCE;SIMULATION (WATER FLOW);Directed;195585;;2
GEOSCIENCE;SOUTH AFRICA;Directed;195586;;1
GEOSCIENCE;UMR LTHE (HYDROL. ENVIRON. TRANSFERS);Directed;195588;;1
GEOSCIENCE;WATER MANAGEMENT;Directed;195589;;1
GEOSCIENCE;WATER RESOURCES;Directed;195590;;2
GEOSCIENCE;WATERSHED;Directed;195591;;1
GEOSCIENCE;WORLD;Directed;195592;;1
GIS (GEOG. INF. SYS.);HYDROCLIMATOLOGY;Directed;195593;;1
GIS (GEOG. INF. SYS.);HYDROLOGY;Directed;195594;;1
GIS (GEOG. INF. SYS.);HYDROMETEOROLOGY;Directed;195595;;1
GIS (GEOG. INF. SYS.);IMPACT ASSESSMENT (WATER);Directed;195596;;1
GIS (GEOG. INF. SYS.);INDICATOR (ENVIRONMENTAL);Directed;195597;;1
GIS (GEOG. INF. SYS.);ISLAND COUNTRY;Directed;195598;;1
GIS (GEOG. INF. SYS.);KWAZULU-NATAL (SOUTH AFRICA);Directed;195599;;1
GIS (GEOG. INF. SYS.);LANDSCAPE;Directed;195600;;1
GIS (GEOG. INF. SYS.);MADAGASCAR;Directed;195601;;1
GIS (GEOG. INF. SYS.);MODEL DEM (DIGITAL ELEVATION MODEL);Directed;195602;;1
GIS (GEOG. INF. SYS.);MODELLING (HYDROLOGICAL);Directed;195603;;1
GIS (GEOG. INF. SYS.);MULTI-SCALE (SPATIAL);Directed;195604;;1
GIS (GEOG. INF. SYS.);NISSOLOGY (ISLAND SCIENCE);Directed;195605;;1
GIS (GEOG. INF. SYS.);SDG 13 (SUST. DEVEL. GOAL - CLIMATE);Directed;195606;;1
GIS (GEOG. INF. SYS.);SDG 14 (SUST. DEVEL. GOAL - OCEANS);Directed;195607;;1
GIS (GEOG. INF. SYS.);SIMULATION (WATER FLOW);Directed;195608;;1
GIS (GEOG. INF. SYS.);SOUTH AFRICA;Directed;195609;;1
GIS (GEOG. INF. SYS.);UMR ESPACE-DEV (SPACE FOR DEVEL.);Directed;195610;;1
GIS (GEOG. INF. SYS.);UMR LTHE (HYDROL. ENVIRON. TRANSFERS);Directed;195611;;1
GIS (GEOG. INF. SYS.);WATER MANAGEMENT;Directed;195612;;1
GIS (GEOG. INF. SYS.);WATER RESOURCES;Directed;195613;;1
GIS (GEOG. INF. SYS.);WATERSHED;Directed;195614;;1
GIS (GEOG. INF. SYS.);WORLD;Directed;195615;;1
HYDROCLIMATOLOGY;HYDROLOGY;Directed;195616;;1
HYDROCLIMATOLOGY;HYDROMETEOROLOGY;Directed;195617;;1
HYDROCLIMATOLOGY;IMPACT ASSESSMENT (WATER);Directed;195618;;1
HYDROCLIMATOLOGY;INDICATOR (ENVIRONMENTAL);Directed;195619;;1
HYDROCLIMATOLOGY;ISLAND COUNTRY;Directed;195620;;1
HYDROCLIMATOLOGY;KWAZULU-NATAL (SOUTH AFRICA);Directed;195621;;1
HYDROCLIMATOLOGY;LANDSCAPE;Directed;195622;;1
HYDROCLIMATOLOGY;MADAGASCAR;Directed;195623;;1
HYDROCLIMATOLOGY;MODEL DEM (DIGITAL ELEVATION MODEL);Directed;195624;;1
HYDROCLIMATOLOGY;MODELLING (HYDROLOGICAL);Directed;195625;;1
HYDROCLIMATOLOGY;MULTI-SCALE (SPATIAL);Directed;195626;;1
HYDROCLIMATOLOGY;NISSOLOGY (ISLAND SCIENCE);Directed;195627;;1
HYDROCLIMATOLOGY;SDG 13 (SUST. DEVEL. GOAL - CLIMATE);Directed;195628;;1
HYDROCLIMATOLOGY;SDG 14 (SUST. DEVEL. GOAL - OCEANS);Directed;195629;;1
HYDROCLIMATOLOGY;SIMULATION (WATER FLOW);Directed;195630;;1
HYDROCLIMATOLOGY;SOUTH AFRICA;Directed;195631;;1
HYDROCLIMATOLOGY;UMR ESPACE-DEV (SPACE FOR DEVEL.);Directed;195632;;1
HYDROCLIMATOLOGY;UMR LTHE (HYDROL. ENVIRON. TRANSFERS);Directed;195633;;1
HYDROCLIMATOLOGY;WATER MANAGEMENT;Directed;195634;;1
HYDROCLIMATOLOGY;WATER RESOURCES;Directed;195635;;1
HYDROCLIMATOLOGY;WATERSHED;Directed;195636;;1
HYDROCLIMATOLOGY;WORLD;Directed;195637;;1
HYDROLOGY;HYDROMETEOROLOGY;Directed;195638;;1
HYDROLOGY;IMPACT ASSESSMENT (WATER);Directed;195639;;2
HYDROLOGY;INDICATOR (ENVIRONMENTAL);Directed;195640;;2
HYDROLOGY;ISLAND COUNTRY;Directed;195641;;1
HYDROLOGY;KWAZULU-NATAL (SOUTH AFRICA);Directed;195642;;1
HYDROLOGY;LANDSCAPE;Directed;195643;;1
HYDROLOGY;MADAGASCAR;Directed;195644;;1
HYDROLOGY;MODELLING (HYDROLOGICAL);Directed;195646;;4
HYDROLOGY;NISSOLOGY (ISLAND SCIENCE);Directed;195648;;1
HYDROLOGY;SDG 14 (SUST. DEVEL. GOAL - OCEANS);Directed;195650;;1
HYDROLOGY;SOUTH AFRICA;Directed;195652;;1
HYDROLOGY;UMR LTHE (HYDROL. ENVIRON. TRANSFERS);Directed;195654;;1
HYDROLOGY;WATER MANAGEMENT;Directed;195655;;1
HYDROLOGY;WATERSHED;Directed;195657;;1
HYDROLOGY;WORLD;Directed;195658;;1
HYDROMETEOROLOGY;IMPACT ASSESSMENT (WATER);Directed;195659;;1
HYDROMETEOROLOGY;INDICATOR (ENVIRONMENTAL);Directed;195660;;1
HYDROMETEOROLOGY;ISLAND COUNTRY;Directed;195661;;1
HYDROMETEOROLOGY;KWAZULU-NATAL (SOUTH AFRICA);Directed;195662;;1
HYDROMETEOROLOGY;LANDSCAPE;Directed;195663;;1
HYDROMETEOROLOGY;MADAGASCAR;Directed;195664;;1
HYDROMETEOROLOGY;MODEL DEM (DIGITAL ELEVATION MODEL);Directed;195665;;1
HYDROMETEOROLOGY;MODELLING (HYDROLOGICAL);Directed;195666;;1
HYDROMETEOROLOGY;MULTI-SCALE (SPATIAL);Directed;195667;;1
HYDROMETEOROLOGY;NISSOLOGY (ISLAND SCIENCE);Directed;195668;;1
HYDROMETEOROLOGY;SDG 13 (SUST. DEVEL. GOAL - CLIMATE);Directed;195669;;1
HYDROMETEOROLOGY;SDG 14 (SUST. DEVEL. GOAL - OCEANS);Directed;195670;;1
HYDROMETEOROLOGY;SIMULATION (WATER FLOW);Directed;195671;;1
HYDROMETEOROLOGY;SOUTH AFRICA;Directed;195672;;1
HYDROMETEOROLOGY;UMR ESPACE-DEV (SPACE FOR DEVEL.);Directed;195673;;1
HYDROMETEOROLOGY;UMR LTHE (HYDROL. ENVIRON. TRANSFERS);Directed;195674;;1
HYDROMETEOROLOGY;WATER MANAGEMENT;Directed;195675;;1
HYDROMETEOROLOGY;WATER RESOURCES;Directed;195676;;1
HYDROMETEOROLOGY;WATERSHED;Directed;195677;;1
HYDROMETEOROLOGY;WORLD;Directed;195678;;1
IMPACT ASSESSMENT (WATER);ISLAND COUNTRY;Directed;195680;;1
IMPACT ASSESSMENT (WATER);KWAZULU-NATAL (SOUTH AFRICA);Directed;195681;;1
IMPACT ASSESSMENT (WATER);LANDSCAPE;Directed;195682;;1
IMPACT ASSESSMENT (WATER);MADAGASCAR;Directed;195683;;1
IMPACT ASSESSMENT (WATER);MODEL DEM (DIGITAL ELEVATION MODEL);Directed;195684;;2
IMPACT ASSESSMENT (WATER);MODELLING (HYDROLOGICAL);Directed;195685;;2
IMPACT ASSESSMENT (WATER);MULTI-SCALE (SPATIAL);Directed;195686;;2
IMPACT ASSESSMENT (WATER);NISSOLOGY (ISLAND SCIENCE);Directed;195687;;1
IMPACT ASSESSMENT (WATER);SDG 13 (SUST. DEVEL. GOAL - CLIMATE);Directed;195688;;2
IMPACT ASSESSMENT (WATER);SDG 14 (SUST. DEVEL. GOAL - OCEANS);Directed;195689;;1
IMPACT ASSESSMENT (WATER);SIMULATION (WATER FLOW);Directed;195690;;2
IMPACT ASSESSMENT (WATER);SOUTH AFRICA;Directed;195691;;1
IMPACT ASSESSMENT (WATER);UMR LTHE (HYDROL. ENVIRON. TRANSFERS);Directed;195693;;1
IMPACT ASSESSMENT (WATER);WATER MANAGEMENT;Directed;195694;;1
IMPACT ASSESSMENT (WATER);WATER RESOURCES;Directed;195695;;2
IMPACT ASSESSMENT (WATER);WATERSHED;Directed;195696;;1
IMPACT ASSESSMENT (WATER);WORLD;Directed;195697;;1
INDICATOR (ENVIRONMENTAL);ISLAND COUNTRY;Directed;195698;;1
INDICATOR (ENVIRONMENTAL);KWAZULU-NATAL (SOUTH AFRICA);Directed;195699;;1
INDICATOR (ENVIRONMENTAL);LANDSCAPE;Directed;195700;;3
INDICATOR (ENVIRONMENTAL);MODEL DEM (DIGITAL ELEVATION MODEL);Directed;195702;;2
INDICATOR (ENVIRONMENTAL);MODELLING (HYDROLOGICAL);Directed;195703;;2
INDICATOR (ENVIRONMENTAL);NISSOLOGY (ISLAND SCIENCE);Directed;195705;;1
INDICATOR (ENVIRONMENTAL);SDG 14 (SUST. DEVEL. GOAL - OCEANS);Directed;195707;;2
INDICATOR (ENVIRONMENTAL);SIMULATION (WATER FLOW);Directed;195708;;2
INDICATOR (ENVIRONMENTAL);SOUTH AFRICA;Directed;195709;;1
INDICATOR (ENVIRONMENTAL);UMR LTHE (HYDROL. ENVIRON. TRANSFERS);Directed;195711;;1
INDICATOR (ENVIRONMENTAL);WATER MANAGEMENT;Directed;195712;;1
INDICATOR (ENVIRONMENTAL);WATER RESOURCES;Directed;195713;;2
INDICATOR (ENVIRONMENTAL);WATERSHED;Directed;195714;;1
INDICATOR (ENVIRONMENTAL);WORLD;Directed;195715;;1
ISLAND COUNTRY;KWAZULU-NATAL (SOUTH AFRICA);Directed;195716;;1
